2018-08-21 08:36:11.562 [main] INFO  cn.yuchen.bigdate.rs.RegionalstabilityApplication - Starting RegionalstabilityApplication on DESKTOP-9BCQK4L with PID 12124 (started by wzx in E:\开发工程\区域稳定性\java\程序源码\regionalstability)
2018-08-21 12:31:17.456 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/model/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.model.controller.ModelController.delete(java.lang.Long)
2018-08-21 12:31:17.456 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/model/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelVo> cn.yuchen.bigdate.rs.service.model.controller.ModelController.findById(java.lang.Long)
2018-08-21 12:31:17.457 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/model/findbypage],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelVo>> cn.yuchen.bigdate.rs.service.model.controller.ModelController.findByPage(cn.yuchen.bigdate.rs.service.model.pojo.webvo.ModelPageVo)
2018-08-21 12:31:17.461 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmethod/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.model.controller.ModelMethodController.add(cn.yuchen.bigdate.rs.service.model.pojo.webvo.ModelMethodParameterVo)
2018-08-21 12:31:17.461 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmethod/update],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.model.controller.ModelMethodController.update(cn.yuchen.bigdate.rs.service.model.pojo.webvo.ModelMethodParameterVo)
2018-08-21 12:31:17.462 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmethod/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.model.controller.ModelMethodController.delete(java.lang.Long)
2018-08-21 12:31:17.462 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmethod/findall],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.model.pojo.webvo.ModelMethodParameterVo>> cn.yuchen.bigdate.rs.service.model.controller.ModelMethodController.findAll(cn.yuchen.bigdate.rs.service.model.pojo.webvo.ModelPageVo)
2018-08-21 12:31:17.462 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmethod/findbypage],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelMethodVo>> cn.yuchen.bigdate.rs.service.model.controller.ModelMethodController.findByPage(cn.yuchen.bigdate.rs.service.model.pojo.webvo.ModelPageVo)
2018-08-21 12:31:17.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmethod/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelMethodVo> cn.yuchen.bigdate.rs.service.model.controller.ModelMethodController.findByPage(java.lang.Long)
2018-08-21 12:31:17.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmethod/findmmpvo/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.service.model.pojo.webvo.ModelMethodParameterVo> cn.yuchen.bigdate.rs.service.model.controller.ModelMethodController.findModelMethodParameterVoByMethodId(java.lang.Long)
2018-08-21 12:31:17.465 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmodule/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.model.controller.ModelModuleController.add(cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelModuleVo)
2018-08-21 12:31:17.466 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmodule/update],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.model.controller.ModelModuleController.update(cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelModuleVo)
2018-08-21 12:31:17.466 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmodule/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.model.controller.ModelModuleController.delete(java.lang.Long)
2018-08-21 12:31:17.467 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmodule/findall],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.util.List<cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelModuleVo>> cn.yuchen.bigdate.rs.service.model.controller.ModelModuleController.findAll()
2018-08-21 12:31:17.467 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelmodule/findbypage],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelModuleVo>> cn.yuchen.bigdate.rs.service.model.controller.ModelModuleController.findByPage(cn.yuchen.bigdate.rs.service.model.pojo.webvo.ModelPageVo)
2018-08-21 12:31:17.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelparameter/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.model.controller.ModelParameterController.add(cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelParameterVo)
2018-08-21 12:31:17.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelparameter/update],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.model.controller.ModelParameterController.update(cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelParameterVo)
2018-08-21 12:31:17.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelparameter/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.model.controller.ModelParameterController.delete(java.lang.Long)
2018-08-21 12:31:17.469 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelparameter/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelParameterVo> cn.yuchen.bigdate.rs.service.model.controller.ModelParameterController.findByPage(java.lang.Long)
2018-08-21 12:31:17.470 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/log/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.operatedlog.controller.OperatedLogController.add(cn.yuchen.bigdate.rs.service.operatedlog.pojo.vo.OperatedLogVo)
2018-08-21 12:31:17.470 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/log/findByPage],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.operatedlog.pojo.vo.OperatedLogVo>> cn.yuchen.bigdate.rs.service.operatedlog.controller.OperatedLogController.findByPage(cn.yuchen.bigdate.rs.service.operatedlog.pojo.vo.OperatedLogVo)
2018-08-21 12:31:17.471 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/helloshiro],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.service.sysmanage.controller.LoginController.test()
2018-08-21 12:31:17.472 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.service.sysmanage.controller.LoginController.login(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserVo)
2018-08-21 12:31:17.472 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/denied],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.service.sysmanage.controller.LoginController.denied()
2018-08-21 12:31:17.473 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/success],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.service.sysmanage.controller.LoginController.loginsucces()
2018-08-21 12:31:17.473 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gologin],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.service.sysmanage.controller.LoginController.goLogin()
2018-08-21 12:31:17.474 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/syspower/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysPowerController.add(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysPowerVo)
2018-08-21 12:31:17.474 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/syspower/update],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysPowerController.update(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysPowerVo)
2018-08-21 12:31:17.474 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/syspower/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysPowerController.delete(java.lang.Long)
2018-08-21 12:31:17.474 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/syspower/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysPowerVo> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysPowerController.findById(java.lang.Long)
2018-08-21 12:31:17.475 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/syspower/findbypage],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysPowerVo>> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysPowerController.findByPage(cn.yuchen.bigdate.rs.service.sysmanage.pojo.webvo.SysPageVo)
2018-08-21 12:31:17.476 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrole/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRoleController.add(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRoleVo)
2018-08-21 12:31:17.476 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrole/update],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRoleController.update(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRoleVo)
2018-08-21 12:31:17.476 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrole/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRoleController.delete(java.lang.Long)
2018-08-21 12:31:17.477 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrole/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRoleVo> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRoleController.findById(java.lang.Long)
2018-08-21 12:31:17.477 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrole/findbypage],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRoleVo>> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRoleController.findByPage(cn.yuchen.bigdate.rs.service.sysmanage.pojo.webvo.SysPageVo)
2018-08-21 12:31:17.478 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrolepower/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRolePowerController.add(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRolePowerVo)
2018-08-21 12:31:17.478 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrolepower/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRolePowerController.delete(java.lang.Long)
2018-08-21 12:31:17.478 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrolepower/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.util.List<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRolePowerVo>> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRolePowerController.findByUserId(java.lang.Long)
2018-08-21 12:31:17.479 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.add(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserVo)
2018-08-21 12:31:17.479 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/init/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.update(java.lang.Long)
2018-08-21 12:31:17.480 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/update],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.update(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserVo)
2018-08-21 12:31:17.480 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.delete(java.lang.Long)
2018-08-21 12:31:17.480 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserVo> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.findById(java.lang.Long)
2018-08-21 12:31:17.480 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/findbypage],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserVo>> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.findByPage(cn.yuchen.bigdate.rs.service.sysmanage.pojo.webvo.SysPageVo)
2018-08-21 12:31:17.481 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuserrole/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserRoleController.add(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserRoleVo)
2018-08-21 12:31:17.481 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuserrole/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserRoleController.delete(java.lang.Long)
2018-08-21 12:31:17.481 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuserrole/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.util.List<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserRoleVo>> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserRoleController.findByUserId(java.lang.Long)
2018-08-21 12:31:17.482 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/getUser/{id}],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.usermanagement.pojo.vo.UserVo> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.findUserVoById(java.lang.Integer)
2018-08-21 12:31:17.483 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/addDB],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.addUserForDB(cn.yuchen.bigdate.rs.usermanagement.pojo.vo.UserVo)
2018-08-21 12:31:17.483 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/findDB],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.util.List<cn.yuchen.bigdate.rs.usermanagement.pojo.po.UserPo>> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.findUserForDB()
2018-08-21 12:31:17.483 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/hello/{s}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.sayHello(java.lang.String)
2018-08-21 12:31:17.483 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/findalldb],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<org.springframework.data.domain.Page<cn.yuchen.bigdate.rs.usermanagement.pojo.mogopo.Tagdata>> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.findAllDB()
2018-08-21 12:31:17.485 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.addUser(cn.yuchen.bigdate.rs.usermanagement.pojo.vo.UserVo)
2018-08-21 12:31:17.485 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/getSolr/{id}],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.usermanagement.pojo.vo.UserVo> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.findUserVoFromSolr(java.lang.Integer) throws java.io.IOException,org.apache.solr.client.solrj.SolrServerException
2018-08-21 12:31:17.486 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-08-21 12:31:17.486 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-08-21 12:31:17.526 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-08-21 12:31:17.527 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-08-21 12:31:17.547 [main] INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in globalExceptionHandler
2018-08-21 12:31:18.061 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-08-21 12:31:18.062 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-08-21 12:31:18.068 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=dataSource,type=HikariDataSource]
2018-08-21 12:31:18.079 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2018-08-21 12:31:18.089 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-08-21 12:31:18.106 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/test'
2018-08-21 12:31:18.110 [main] INFO  cn.yuchen.bigdate.rs.RegionalstabilityApplication - Started RegionalstabilityApplication in 5.964 seconds (JVM running for 7.112)
2018-08-21 12:31:23.206 [http-nio-8080-exec-2] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/test] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-08-21 12:31:23.206 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2018-08-21 12:31:23.233 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 26 ms
2018-08-21 12:59:10.584 [cluster-ClusterId{value='5b7b959422c0ff3f986d9c5a', description='null'}-192.168.100.188:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:902}] to 192.168.100.188:27017
2018-08-21 19:13:01.673 [cluster-ClusterId{value='5b7b959422c0ff3f986d9c5a', description='null'}-192.168.100.188:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:903}] to 192.168.100.188:27017
2018-08-21 19:21:36.259 [main] INFO  cn.yuchen.bigdate.rs.RegionalstabilityApplication - Starting RegionalstabilityApplication on DESKTOP-9BCQK4L with PID 16764 (started by wzx in E:\开发工程\区域稳定性\java\程序源码\regionalstability)
2018-08-21 19:21:36.262 [main] INFO  cn.yuchen.bigdate.rs.RegionalstabilityApplication - The following profiles are active: test
2018-08-21 19:21:36.310 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@78383390: startup date [Tue Aug 21 19:21:36 CST 2018]; root of context hierarchy
2018-08-21 19:21:36.988 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2018-08-21 19:21:37.069 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2018-08-21 19:21:37.086 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.yuchen.bigdate.rs.usermanagement.repository.TestRepository.
2018-08-21 19:21:37.087 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.yuchen.bigdate.rs.usermanagement.repository.UserRepository.
2018-08-21 19:21:37.418 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'shiroConfiguration' of type [cn.yuchen.bigdate.rs.config.ShiroConfiguration$$EnhancerBySpringCGLIB$$8db5072a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-21 19:21:37.519 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'getEhCacheManager' of type [org.apache.shiro.cache.ehcache.EhCacheManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-21 19:21:37.522 [main] INFO  org.apache.shiro.cache.ehcache.EhCacheManager - Cache with name 'cn.yuchen.bigdate.rs.config.AuthRealm.authorizationCache' does not yet exist.  Creating now.
2018-08-21 19:21:37.540 [main] INFO  org.apache.shiro.cache.ehcache.EhCacheManager - Added EhCache named [cn.yuchen.bigdate.rs.config.AuthRealm.authorizationCache]
2018-08-21 19:21:37.598 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.context.properties.ConversionServiceDeducer$Factory' of type [org.springframework.boot.context.properties.ConversionServiceDeducer$Factory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-21 19:21:37.696 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'mybatis-org.mybatis.spring.boot.autoconfigure.MybatisProperties' of type [org.mybatis.spring.boot.autoconfigure.MybatisProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-21 19:21:37.704 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration' of type [org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration$$EnhancerBySpringCGLIB$$d8b2db30] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-21 19:21:37.707 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari' of type [org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
